,date,pm25,pm10,o3,no2,so2,co,Lat,Long,City,District,Country,DATE
31606,2021/6/2,77,16,34,12,2,2,35.8393,127.0593,Hyeoksin-Dong,Jeonbuk, South Korea,2021-06-02
31607,2021/6/2,106,31,32,5,1,2,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2021-06-02
31608,2021/6/2,91,32,37,9,2,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2021-06-02
31609,2021/6/2,78,37,35,3,1,2,37.7599,126.7802,Paju,Gyeonggi, South Korea,2021-06-02
31610,2021/6/2,75,37,37,15,3,4,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2021-06-02
31611,2021/6/2,78,22,26,13,2,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2021-06-02
31612,2021/6/2,68,23,33,6,2,5,36.9236,127.7576,Soi-Myeon,Chungbuk, South Korea,2021-06-02
31613,2021/6/20,86,38,42,15,4,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2021-06-20
31614,2021/6/20,114,20,47,3,1,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2021-06-20
31615,2021/6/20,70,36,134,4,3,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2021-06-20
31616,2021/6/20,89,38,77,12,5,4,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2021-06-20
31617,2021/6/20,63,32,69,10,3,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2021-06-20
31618,2021/6/20,80,32,49,14,3,3,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2021-06-20
31619,2021/6/20,76,26,64,9,4,4,37.0724,127.0592,Saesol-Dong,Gyeonggi, South Korea,2021-06-20
31620,2021/6/20,84,50,60,10,3,3,35.8393,127.0593,Hyeoksin-Dong,Jeonbuk, South Korea,2021-06-20
31621,2021/6/20,94,41,46,2,1,3,37.7599,126.7802,Paju,Gyeonggi, South Korea,2021-06-20
31622,2021/6/20,74,39,37,16,12,5,35.9975,129.4064,Cheongnim-Dong,Gyeongbuk, South Korea,2021-06-20
31623,2021/6/20,94,37,59,8,2,4,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2021-06-20
31624,2021/6/20,116,58,75,6,1,3,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2021-06-20
31625,2021/6/20,80,35,39,4,1,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2021-06-20
31626,2021/6/20,65,44,54,7,2,6,36.9236,127.7576,Soi-Myeon,Chungbuk, South Korea,2021-06-20
31627,2021/6/20,68,16,30,1,1,5,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2021-06-20
31628,2021/6/20,51,24,44,7,2,5,35.0599,126.9846,Hwasun-Eup,Jeonnam, South Korea,2021-06-20
31629,2021/6/20,78,35,43,11,2,2,37.8631,127.7161,Onui-Dong,Gangwon, South Korea,2021-06-20
31630,2021/6/20,89,34,44,9,3,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2021-06-20
31631,2021/6/21,67,18,28,6,12,1,35.9975,129.4064,Cheongnim-Dong,Gyeongbuk, South Korea,2021-06-21
31632,2021/6/21,73,32,76,12,3,3,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2021-06-21
31633,2021/6/21,72,21,54,11,3,3,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2021-06-21
31634,2021/6/21,74,30,47,10,3,3,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2021-06-21
31635,2021/6/21,112,34,45,11,3,3,35.8393,127.0593,Hyeoksin-Dong,Jeonbuk, South Korea,2021-06-21
31636,2021/6/21,68,26,68,14,6,4,37.0724,127.0592,Saesol-Dong,Gyeonggi, South Korea,2021-06-21
31637,2021/6/21,63,4,22,1,1,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2021-06-21
31638,2021/6/21,88,24,56,2,1,2,37.7599,126.7802,Paju,Gyeonggi, South Korea,2021-06-21
31639,2021/6/21,124,28,63,6,0,1,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2021-06-21
31640,2021/6/21,68,30,47,4,1,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2021-06-21
31641,2021/6/21,57,25,45,6,2,6,35.0599,126.9846,Hwasun-Eup,Jeonnam, South Korea,2021-06-21
31642,2021/6/21,85,28,70,16,5,3,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2021-06-21
31643,2021/6/21,89,20,37,6,0,4,36.9236,127.7576,Soi-Myeon,Chungbuk, South Korea,2021-06-21
31644,2021/6/21,78,16,51,10,3,3,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2021-06-21
31645,2021/6/21,77,26,42,21,4,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2021-06-21
31646,2021/6/21,86,26,81,6,3,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2021-06-21
31647,2021/6/21,90,10,32,4,1,2,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2021-06-21
31648,2021/6/21,79,16,32,9,2,1,37.8631,127.7161,Onui-Dong,Gangwon, South Korea,2021-06-21
31649,2021/6/22,57,22,43,18,3,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2021-06-22
31650,2021/6/22,53,24,27,10,2,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2021-06-22
31651,2021/6/22,63,19,35,4,1,1,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2021-06-22
31652,2021/6/22,63,19,42,5,2,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2021-06-22
31653,2021/6/22,63,21,52,11,3,4,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2021-06-22
31654,2021/6/22,49,14,45,3,1,2,37.7599,126.7802,Paju,Gyeonggi, South Korea,2021-06-22
31655,2021/6/22,24,11,28,3,1,2,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2021-06-22
31656,2021/6/22,48,16,18,6,0,4,36.9236,127.7576,Soi-Myeon,Chungbuk, South Korea,2021-06-22
31657,2021/6/22,66,19,52,15,0,5,37.0724,127.0592,Saesol-Dong,Gyeonggi, South Korea,2021-06-22
31658,2021/6/22,77,36,41,7,3,3,35.8393,127.0593,Hyeoksin-Dong,Jeonbuk, South Korea,2021-06-22
31659,2021/6/22,69,28,40,6,4,5,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2021-06-22
31660,2021/6/22,75,35,60,6,1,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2021-06-22
31661,2021/6/22,41,14,45,9,2,3,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2021-06-22
31662,2021/6/22,14,4,26,0,1,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2021-06-22
31663,2021/6/22,72,23,36,9,4,3,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2021-06-22
31664,2021/6/22,24,16,24,8,11,1,35.9975,129.4064,Cheongnim-Dong,Gyeongbuk, South Korea,2021-06-22
31665,2021/6/22,56,21,36,5,2,4,35.0599,126.9846,Hwasun-Eup,Jeonnam, South Korea,2021-06-22
31666,2021/6/22,28,15,29,8,2,0,37.8631,127.7161,Onui-Dong,Gangwon, South Korea,2021-06-22
31667,2021/6/23,28,12,34,4,5,1,35.9975,129.4064,Cheongnim-Dong,Gyeongbuk, South Korea,2021-06-23
31668,2021/6/23,85,39,56,4,1,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2021-06-23
31669,2021/6/23,42,35,75,13,2,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2021-06-23
31670,2021/6/23,28,22,38,5,0,6,36.9236,127.7576,Soi-Myeon,Chungbuk, South Korea,2021-06-23
31671,2021/6/23,15,4,32,1,1,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2021-06-23
31672,2021/6/23,35,35,61,4,1,0,37.7599,126.7802,Paju,Gyeonggi, South Korea,2021-06-23
31673,2021/6/23,23,18,35,9,2,4,37.8631,127.7161,Onui-Dong,Gangwon, South Korea,2021-06-23
31674,2021/6/23,52,21,91,5,2,0,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2021-06-23
31675,2021/6/23,62,21,44,8,2,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2021-06-23
31676,2021/6/23,52,26,65,15,6,4,37.0724,127.0592,Saesol-Dong,Gyeonggi, South Korea,2021-06-23
31677,2021/6/23,63,23,40,6,4,5,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2021-06-23
31678,2021/6/23,18,15,33,4,1,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2021-06-23
31679,2021/6/23,42,29,55,18,4,5,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2021-06-23
31680,2021/6/23,84,33,39,9,2,2,35.8393,127.0593,Hyeoksin-Dong,Jeonbuk, South Korea,2021-06-23
31681,2021/6/23,61,31,60,14,5,4,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2021-06-23
31682,2021/6/23,49,18,35,5,2,4,35.0599,126.9846,Hwasun-Eup,Jeonnam, South Korea,2021-06-23
31683,2021/6/23,38,23,59,13,2,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2021-06-23
31684,2021/6/23,46,34,57,6,1,2,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2021-06-23
31685,2021/6/24,69,42,69,14,3,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2021-06-24
31686,2021/6/24,65,33,70,18,4,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2021-06-24
31687,2021/6/24,25,31,47,8,8,3,35.9975,129.4064,Cheongnim-Dong,Gyeongbuk, South Korea,2021-06-24
31688,2021/6/24,19,14,56,1,1,0,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2021-06-24
31689,2021/6/24,77,34,43,10,2,2,35.8393,127.0593,Hyeoksin-Dong,Jeonbuk, South Korea,2021-06-24
31690,2021/6/24,78,37,73,4,1,3,37.7599,126.7802,Paju,Gyeonggi, South Korea,2021-06-24
31691,2021/6/24,81,50,65,6,0,1,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2021-06-24
31692,2021/6/24,59,33,59,16,3,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2021-06-24
31693,2021/6/24,39,31,70,12,2,4,37.8631,127.7161,Onui-Dong,Gangwon, South Korea,2021-06-24
31694,2021/6/24,53,22,49,8,2,0,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2021-06-24
31695,2021/6/24,37,28,63,5,1,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2021-06-24
31696,2021/6/24,39,18,36,5,2,4,35.0599,126.9846,Hwasun-Eup,Jeonnam, South Korea,2021-06-24
31697,2021/6/24,56,24,40,7,4,5,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2021-06-24
31698,2021/6/24,52,28,114,7,2,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2021-06-24
31699,2021/6/24,71,29,65,12,5,3,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2021-06-24
31700,2021/6/24,65,29,50,11,6,5,37.0724,127.0592,Saesol-Dong,Gyeonggi, South Korea,2021-06-24
31701,2021/6/24,113,31,38,3,1,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2021-06-24
31702,2021/6/24,50,32,55,6,1,5,36.9236,127.7576,Soi-Myeon,Chungbuk, South Korea,2021-06-24
31703,2021/6/25,72,17,54,7,1,1,35.8393,127.0593,Hyeoksin-Dong,Jeonbuk, South Korea,2021-06-25
31704,2021/6/25,108,25,39,3,1,1,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2021-06-25
31705,2021/6/25,48,20,56,5,4,6,35.0599,126.9846,Hwasun-Eup,Jeonnam, South Korea,2021-06-25
31706,2021/6/25,68,17,55,11,5,4,37.0724,127.0592,Saesol-Dong,Gyeonggi, South Korea,2021-06-25
31707,2021/6/25,56,23,60,7,5,5,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2021-06-25
31708,2021/6/25,71,18,53,8,4,3,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2021-06-25
31709,2021/6/25,80,32,44,6,1,4,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2021-06-25
31710,2021/6/25,46,15,26,1,1,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2021-06-25
31711,2021/6/25,79,18,36,9,2,3,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2021-06-25
31712,2021/6/25,65,25,26,5,1,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2021-06-25
31713,2021/6/25,74,21,51,15,3,3,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2021-06-25
31714,2021/6/25,74,20,93,4,3,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2021-06-25
31715,2021/6/25,64,26,29,11,2,4,37.8631,127.7161,Onui-Dong,Gangwon, South Korea,2021-06-25
31716,2021/6/25,69,35,44,12,6,5,35.9975,129.4064,Cheongnim-Dong,Gyeongbuk, South Korea,2021-06-25
31717,2021/6/25,69,13,40,5,1,4,36.9236,127.7576,Soi-Myeon,Chungbuk, South Korea,2021-06-25
31718,2021/6/25,89,24,41,10,2,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2021-06-25
31719,2021/6/25,92,22,34,3,1,2,37.7599,126.7802,Paju,Gyeonggi, South Korea,2021-06-25
31720,2021/6/25,54,17,48,9,2,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2021-06-25
31721,2021/6/26,61,23,49,4,0,1,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2021-06-26
31722,2021/6/26,54,26,63,8,2,2,35.8393,127.0593,Hyeoksin-Dong,Jeonbuk, South Korea,2021-06-26
31723,2021/6/26,61,17,38,7,2,3,37.8631,127.7161,Onui-Dong,Gangwon, South Korea,2021-06-26
31724,2021/6/26,58,17,43,2,1,2,37.7599,126.7802,Paju,Gyeonggi, South Korea,2021-06-26
31725,2021/6/26,31,16,49,5,1,5,36.9236,127.7576,Soi-Myeon,Chungbuk, South Korea,2021-06-26
31726,2021/6/26,80,42,54,8,1,4,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2021-06-26
31727,2021/6/26,54,18,65,10,3,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2021-06-26
31728,2021/6/26,60,24,103,4,3,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2021-06-26
31729,2021/6/26,66,14,35,2,1,0,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2021-06-26
31730,2021/6/26,54,17,42,7,2,3,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2021-06-26
31731,2021/6/26,43,15,46,1,1,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2021-06-26
31732,2021/6/26,53,23,77,11,5,4,37.0724,127.0592,Saesol-Dong,Gyeonggi, South Korea,2021-06-26
31733,2021/6/26,63,26,47,9,5,6,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2021-06-26
31734,2021/6/26,79,31,37,10,14,3,35.9975,129.4064,Cheongnim-Dong,Gyeongbuk, South Korea,2021-06-26
31735,2021/6/26,60,22,54,6,2,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2021-06-26
31736,2021/6/26,58,22,54,5,3,5,35.0599,126.9846,Hwasun-Eup,Jeonnam, South Korea,2021-06-26
31737,2021/6/26,53,23,59,9,5,4,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2021-06-26
31738,2021/6/26,45,20,53,7,3,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2021-06-26
31739,2021/6/27,65,33,31,11,14,2,35.9975,129.4064,Cheongnim-Dong,Gyeongbuk, South Korea,2021-06-27
31740,2021/6/27,48,24,57,10,2,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2021-06-27
31741,2021/6/27,39,15,39,5,1,4,36.9236,127.7576,Soi-Myeon,Chungbuk, South Korea,2021-06-27
31742,2021/6/27,43,18,42,3,1,2,37.7599,126.7802,Paju,Gyeonggi, South Korea,2021-06-27
31743,2021/6/27,52,19,35,10,2,3,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2021-06-27
31744,2021/6/27,48,23,40,21,3,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2021-06-27
31745,2021/6/27,58,20,45,15,5,4,37.0724,127.0592,Saesol-Dong,Gyeonggi, South Korea,2021-06-27
31746,2021/6/27,58,25,35,6,2,5,35.0599,126.9846,Hwasun-Eup,Jeonnam, South Korea,2021-06-27
31747,2021/6/27,67,37,49,10,1,2,35.8393,127.0593,Hyeoksin-Dong,Jeonbuk, South Korea,2021-06-27
31748,2021/6/27,67,27,51,10,4,3,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2021-06-27
31749,2021/6/27,39,23,29,11,2,3,37.8631,127.7161,Onui-Dong,Gangwon, South Korea,2021-06-27
31750,2021/6/27,50,22,41,8,2,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2021-06-27
31751,2021/6/27,37,18,30,4,1,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2021-06-27
31752,2021/6/27,68,29,42,12,4,6,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2021-06-27
31753,2021/6/27,37,12,27,1,1,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2021-06-27
31754,2021/6/27,109,38,56,8,1,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2021-06-27
31755,2021/6/27,69,24,72,5,2,0,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2021-06-27
31756,2021/6/27,61,29,12,8,0,2,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2021-06-27
31757,2021/6/28,51,22,56,3,1,2,37.7599,126.7802,Paju,Gyeonggi, South Korea,2021-06-28
31758,2021/6/28,60,22,42,8,3,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2021-06-28
31759,2021/6/28,67,27,29,8,11,2,35.9975,129.4064,Cheongnim-Dong,Gyeongbuk, South Korea,2021-06-28
31760,2021/6/28,72,0,72,12,5,3,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2021-06-28
31761,2021/6/28,101,29,37,8,1,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2021-06-28
31762,2021/6/28,47,18,31,3,1,2,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2021-06-28
31763,2021/6/28,32,11,32,1,1,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2021-06-28
31764,2021/6/28,40,15,40,5,1,0,36.9236,127.7576,Soi-Myeon,Chungbuk, South Korea,2021-06-28
31765,2021/6/28,58,30,76,16,6,5,37.0724,127.0592,Saesol-Dong,Gyeonggi, South Korea,2021-06-28
31766,2021/6/28,74,32,44,10,4,6,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2021-06-28
31767,2021/6/28,61,24,40,5,2,5,35.0599,126.9846,Hwasun-Eup,Jeonnam, South Korea,2021-06-28
31768,2021/6/28,59,29,62,24,3,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2021-06-28
31769,2021/6/28,90,34,54,8,1,2,35.8393,127.0593,Hyeoksin-Dong,Jeonbuk, South Korea,2021-06-28
31770,2021/6/28,55,24,38,17,2,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2021-06-28
31771,2021/6/28,60,0,0,0,0,0,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2021-06-28
31772,2021/6/28,53,29,65,12,2,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2021-06-28
31773,2021/6/28,71,25,79,5,2,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2021-06-28
31774,2021/6/28,47,23,31,10,2,3,37.8631,127.7161,Onui-Dong,Gangwon, South Korea,2021-06-28
31775,2021/6/29,60,19,28,3,10,2,35.9975,129.4064,Cheongnim-Dong,Gyeongbuk, South Korea,2021-06-29
31776,2021/6/29,65,29,81,6,2,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2021-06-29
31777,2021/6/29,44,24,35,4,1,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2021-06-29
31778,2021/6/29,49,26,35,11,2,3,37.8631,127.7161,Onui-Dong,Gangwon, South Korea,2021-06-29
31779,2021/6/29,85,31,50,8,2,2,35.8393,127.0593,Hyeoksin-Dong,Jeonbuk, South Korea,2021-06-29
31780,2021/6/29,78,30,72,10,4,6,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2021-06-29
31781,2021/6/29,59,28,60,8,5,6,35.0599,126.9846,Hwasun-Eup,Jeonnam, South Korea,2021-06-29
31782,2021/6/29,0,0,64,11,5,3,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2021-06-29
31783,2021/6/29,61,30,38,17,2,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2021-06-29
31784,2021/6/29,67,34,64,24,4,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2021-06-29
31785,2021/6/29,62,41,63,13,3,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2021-06-29
31786,2021/6/29,58,27,42,2,1,2,37.7599,126.7802,Paju,Gyeonggi, South Korea,2021-06-29
31787,2021/6/29,70,29,53,11,7,4,37.0724,127.0592,Saesol-Dong,Gyeonggi, South Korea,2021-06-29
31788,2021/6/29,75,32,25,6,1,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2021-06-29
31789,2021/6/29,31,12,34,1,1,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2021-06-29
31790,2021/6/29,53,28,59,10,2,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2021-06-29
31791,2021/6/29,40,20,40,5,1,5,36.9236,127.7576,Soi-Myeon,Chungbuk, South Korea,2021-06-29
31792,2021/6/3,66,19,66,1,1,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2021-06-03
31793,2021/6/3,73,21,74,4,3,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2021-06-03
31794,2021/6/3,71,27,62,13,4,4,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2021-06-03
31795,2021/6/3,73,22,53,14,2,3,37.8631,127.7161,Onui-Dong,Gangwon, South Korea,2021-06-03
31796,2021/6/3,67,27,52,3,0,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2021-06-03
31797,2021/6/3,63,23,60,14,4,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2021-06-03
31798,2021/6/3,68,30,68,3,1,2,37.7599,126.7802,Paju,Gyeonggi, South Korea,2021-06-03
31799,2021/6/3,48,19,44,12,5,4,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2021-06-03
31800,2021/6/3,51,19,52,7,2,3,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2021-06-03
31801,2021/6/3,59,19,57,6,2,4,36.9236,127.7576,Soi-Myeon,Chungbuk, South Korea,2021-06-03
31802,2021/6/3,75,28,36,16,6,3,35.9975,129.4064,Cheongnim-Dong,Gyeongbuk, South Korea,2021-06-03
31803,2021/6/3,84,18,49,5,1,2,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2021-06-03
31804,2021/6/3,82,30,58,4,1,1,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2021-06-03
31805,2021/6/3,60,25,71,10,5,3,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2021-06-03
31806,2021/6/3,26,15,43,6,0,5,35.0599,126.9846,Hwasun-Eup,Jeonnam, South Korea,2021-06-03
31807,2021/6/3,57,22,52,14,3,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2021-06-03
